time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
109.92,1545025476,1007.91,51.442405,7.489322,275.35,15.72,0.03,216.87,1,-66,-4,31,15,63,6,27771907,272,10,3.00,27.52,36.00,-8.23,1720
119.88,1545025485,1165.81,51.441356,7.487698,280.19,15.93,-0.03,230.67,1,-74,-5,27,15,62,6,27771907,272,11,0.50,9.01,40.00,-4.66,1720
129.95,1545025495,1327.19,51.440490,7.485807,281.77,16.52,0.12,232.01,1,-79,-7,16,15,61,1,27771908,270,12,5.00,30.67,44.00,9.34,1720
139.92,1545025505,1492.31,51.439595,7.483885,279.53,16.90,-0.11,233.45,1,-71,-5,29,15,63,1,27771908,270,13,9.00,28.26,41.00,-3.48,1720
149.94,1545025515,1645.42,51.438873,7.481938,285.06,13.56,-0.47,240.80,1,-85,-5,29,15,51,1,27771908,270,14,10.00,19.07,35.00,12.83,1720
159.94,1545025525,1788.74,51.438217,7.480074,291.76,15.40,0.75,240.55,1,-99,-5,18,12,36,1,27771908,270,15,4.00,9.50,45.00,18.66,1720
169.90,1545025535,1935.82,51.437590,7.478165,291.71,13.11,-0.17,242.08,1,-106,-9,1,6,34,1,27771908,270,16,3.00,5.87,35.00,20.89,1720
179.92,1545025545,2064.60,51.437185,7.476359,290.39,10.33,-1.54,284.49,1,-105,-8,6,6,35,1,27771908,270,17,7.00,22.87,35.00,21.33,1720
189.91,1545025555,2168.93,51.437943,7.476998,288.30,15.38,1.16,52.19,1,-79,-4,29,15,58,1,27771908,270,18,8.00,35.07,41.00,3.14,1720
199.89,1545025565,2345.68,51.438806,7.479135,289.87,17.60,-0.19,56.43,1,-85,-6,30,12,52,1,27771908,270,19,2.00,20.67,35.00,13.34,1720
209.95,1545025575,2512.88,51.439673,7.481120,288.37,16.28,-0.11,54.09,1,-88,-6,27,1,49,1,27771908,270,20,8.00,29.34,39.00,10.27,1720
219.91,1545025586,2711.97,51.440923,7.483186,281.65,22.36,0.14,40.83,1,-85,-7,13,15,54,1,27771908,270,21,8.00,34.41,36.00,15.47,1720
229.94,1545025595,2921.46,51.442552,7.484728,276.87,19.01,-0.44,25.53,1,-86,-6,23,14,52,1,27771909,271,22,7.00,33.31,43.00,12.59,1720
239.93,1545025605,3105.21,51.444042,7.485751,270.25,15.61,-0.64,21.39,1,-70,-5,29,12,63,1,27771909,271,23,9.00,31.43,37.00,-4.83,1720
249.95,1545025615,3235.06,51.444683,7.487018,266.29,12.39,0.11,107.85,1,-83,-6,26,15,55,1,27771909,271,24,7.00,24.10,64.00,12.89,1720
259.88,1545025625,3359.22,51.443823,7.487083,264.65,13.32,0.53,243.52,1,-77,-5,20,12,60,1,27771909,271,25,0.10,4.23,64.00,10.02,1720
269.87,1545025635,3523.89,51.443688,7.484604,262.86,23.32,3.53,267.47,1,-88,-6,27,12,49,1,27771909,271,26,0.50,10.58,63.00,10.00,1720
279.89,1545025645,3759.23,51.443639,7.481181,255.09,24.15,0.43,266.27,1,-87,-6,25,12,49,1,27771909,271,27,2.00,21.28,63.00,15.27,1720
289.92,1545025655,4011.37,51.443384,7.477591,254.18,25.77,-0.28,262.35,1,-88,-6,17,15,47,1,27771909,271,28,8.00,18.58,68.00,16.94,1720
299.94,1545025665,4273.96,51.442982,7.473847,252.75,28.91,0.20,256.73,1,-106,-10,-4,5,35,10,27771909,271,29,10.00,15.50,40.00,21.00,1720
309.94,1545025675,4553.71,51.442464,7.469909,246.44,28.21,0.08,258.06,1,-109,-8,1,6,30,10,30422273,155,30,9.00,12.98,51.00,21.33,1720
319.97,1545025685,4841.55,51.441965,7.465819,239.47,29.62,0.04,260.33,1,-102,-10,8,12,39,27,31281409,195,31,6.00,12.76,40.00,20.73,1720
329.92,1545025695,5155.50,51.441625,7.461326,234.77,34.06,0.59,265.58,1,-102,-7,9,11,36,27,31281409,195,32,4.00,9.38,37.00,20.89,1720
339.90,1545025706,5507.99,51.441559,7.456219,228.41,34.99,-0.61,270.32,1,-99,-7,11,13,41,18,33527552,376,33,3.00,27.12,41.00,19.53,1720
349.92,1545025715,5859.73,51.441756,7.451208,229.60,35.05,-0.59,277.12,1,-82,-5,26,11,57,18,33527552,376,34,2.00,20.97,66.00,10.98,1720
359.87,1545025725,6211.15,51.442290,7.446231,226.85,35.15,0.05,282.28,1,-76,-5,28,14,61,18,33527552,376,35,0.10,5.52,36.00,-2.56,1720
369.90,1545025736,6566.14,51.443077,7.441254,225.72,35.75,-0.06,286.95,1,-73,-5,30,12,63,18,33527552,376,36,3.00,25.83,34.00,1.40,1720
379.93,1545025745,6920.28,51.444156,7.436458,217.73,35.84,-0.51,292.27,1,-81,-6,20,15,57,2,33527554,375,37,5.00,30.30,46.00,8.33,1720
389.92,1545025755,7270.68,51.445562,7.431985,207.21,34.88,-0.15,300.79,1,-87,-7,4,11,51,2,33527554,375,38,6.00,30.73,37.00,15.50,1720
399.89,1545025765,7612.78,51.447547,7.428278,197.06,34.40,0.45,317.42,1,-80,-5,10,15,57,2,33527554,375,39,0.10,3.21,68.00,6.27,1720
409.92,1545025775,7968.28,51.450183,7.425339,179.32,36.71,0.11,331.86,1,-96,-7,24,10,42,2,33527554,375,40,9.00,7.88,37.00,16.88,1720
420.19,1545025786,8369.22,51.453523,7.423313,164.62,36.03,0.10,343.94,1,-96,-10,-2,6,44,47,27771140,49,41,6.00,8.55,308.00,18.86,1720
429.87,1545025795,8684.58,51.456219,7.421988,155.12,33.47,-0.21,340.42,1,-96,-12,-3,6,47,10,33837570,370,42,0.10,3.21,35.00,19.66,1720
439.89,1545025805,9019.32,51.458953,7.419988,152.57,33.38,-0.55,330.90,1,-82,-5,1,6,55,27,33527554,375,43,3.00,21.90,37.00,14.33,1720
449.92,1545025816,9357.73,51.461477,7.417243,153.43,35.06,0.32,320.79,1,-81,-7,12,15,57,9,27770883,35,44,2.00,18.33,50.00,7.66,1720
459.91,1545025825,9719.51,51.463816,7.413604,152.36,37.18,-0.16,311.22,1,-88,-7,10,11,50,9,27770883,35,45,3.00,23.55,37.00,19.23,1720
469.93,1545025835,10082.16,51.465857,7.409567,151.47,35.36,0.02,308.10,1,-72,-5,28,14,63,4,27770885,33,46,10.00,30.88,34.00,0.28,1720
479.91,1545025845,10430.99,51.467832,7.405681,152.56,35.01,0.26,310.69,1,-85,-6,18,15,52,4,27770885,33,47,9.00,34.70,34.00,10.16,1720
489.94,1545025855,10775.44,51.469934,7.402057,156.46,32.53,-0.36,315.11,1,-82,-4,33,10,57,19,27771140,49,48,10.00,25.05,34.00,9.56,1720
499.92,1545025865,11063.03,51.471797,7.399315,165.05,24.90,-0.17,318.10,1,-87,-6,25,11,51,19,27771140,49,49,7.00,23.83,51.00,16.02,1720
509.98,1545025875,11306.13,51.473452,7.397025,168.92,24.09,-0.07,320.89,1,-86,-6,13,15,52,19,27771140,49,50,7.00,25.77,40.00,12.09,1720
519.92,1545025885,11547.07,51.475225,7.394948,174.08,24.33,0.63,328.76,1,-83,-6,25,15,53,19,27771140,49,51,4.00,29.22,38.00,13.93,1720
529.95,1545025895,11788.56,51.477135,7.393319,179.39,21.78,-1.19,337.58,1,-81,-7,18,15,57,19,27771140,49,52,10.00,21.64,36.00,8.64,1720
539.92,1545025905,11982.85,51.478778,7.393478,178.54,18.74,-0.61,32.11,1,-82,-5,11,15,54,4,27771139,48,53,3.00,23.67,40.00,11.19,1720
549.89,1545025915,12134.45,51.479991,7.393439,180.76,11.40,-1.55,337.95,1,-90,-8,7,14,50,15,28365058,223,54,1.00,15.33,36.00,18.06,1720
559.89,1545025925,12254.86,51.480716,7.394621,186.08,14.97,0.85,57.24,1,-88,-6,13,9,49,4,27771139,48,55,0.10,5.71,35.00,14.30,1720
569.89,1545025935,12426.34,51.481514,7.396751,188.83,17.31,-0.01,58.85,1,-85,-5,29,13,51,4,27771139,48,56,1.00,14.41,34.00,13.52,1720
579.90,1545025945,12591.06,51.482385,7.398609,188.10,13.28,-0.80,45.47,1,-79,-5,36,13,59,4,27771139,48,57,1.00,14.98,43.00,6.14,1720
589.92,1545025956,12711.10,51.483290,7.399587,188.77,12.71,0.38,34.52,1,-86,-7,25,12,47,4,27771139,48,58,7.00,14.20,37.00,15.47,1720
599.93,1545025965,12851.23,51.484325,7.400774,187.90,13.35,-0.06,39.45,1,-97,-8,13,7,42,9,28365058,223,59,8.00,13.76,39.00,17.42,1720
609.92,1545025975,12974.90,51.485118,7.401946,187.01,10.10,-0.38,43.24,1,-99,-8,6,10,38,9,28365058,223,60,3.00,16.14,41.00,19.69,1720
620.09,1545025985,13066.45,51.485692,7.402783,185.16,7.75,0.38,353.78,1,-93,-6,7,9,44,16,29391105,167,61,8.00,11.45,35.00,15.52,1720
629.94,1545025995,13155.47,51.486385,7.402084,184.96,11.18,-0.23,331.60,1,-99,-7,1,6,39,14,33519104,128,62,1.00,14.13,38.00,20.64,1720
639.92,1545026005,13263.47,51.487312,7.401680,181.23,10.46,-0.03,353.29,1,-90,-6,4,15,43,16,27771139,48,63,8.00,36.32,34.00,15.75,1720
650.01,1545026015,13381.17,51.488392,7.401722,176.24,11.42,0.24,0.59,1,-78,-5,28,15,59,3,26385409,93,64,7.00,26.37,36.00,10.50,1720
659.95,1545026025,13463.01,51.489083,7.401737,175.88,4.27,-0.67,0.27,1,-78,-6,21,15,59,2,26385410,94,65,5.00,30.89,43.00,14.16,1720
669.93,1545026035,13478.55,51.489198,7.401737,175.87,0.00,0.00,0.45,1,-67,-5,32,13,63,2,26385410,94,66,4.00,31.97,38.00,-6.72,1720
679.97,1545026045,13478.55,51.489265,7.401753,175.87,0.00,0.00,5.88,1,-75,-6,29,13,62,2,26385410,94,67,8.00,30.22,37.00,2.83,1720
689.87,1545026055,13557.92,51.489413,7.402911,174.54,13.80,0.04,90.31,1,-74,-6,30,12,63,2,26385410,94,68,0.10,4.91,36.00,-4.47,1720
699.92,1545026065,13673.14,51.489393,7.404552,176.45,11.89,1.01,91.67,1,-78,-10,14,10,63,2,26385410,94,69,8.00,29.92,35.00,6.91,1720
709.93,1545026075,13794.42,51.489482,7.406268,176.05,12.74,0.26,79.49,1,-74,-5,24,12,63,2,26385408,95,70,9.00,32.53,56.00,0.98,1720
719.92,1545026085,13925.36,51.489742,7.408133,174.36,13.64,0.11,79.19,1,-75,-4,23,12,59,2,26385408,95,71,4.00,26.78,57.00,4.48,1720
